system:index,month,temperature,year,.geo
20170712,7,15.31501571,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170713,7,14.9595816,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170714,7,14.75654286,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170715,7,14.60304077,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170716,7,14.94685589,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170717,7,15.26592596,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170718,7,15.55058036,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170719,7,15.61634967,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170720,7,15.50539827,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170721,7,16.03146801,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170722,7,15.66492793,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170723,7,14.91291398,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170724,7,14.74848128,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170725,7,14.81588579,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170726,7,14.59836359,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170727,7,14.66300975,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170728,7,13.76575389,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170729,7,14.05124559,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170730,7,14.5573175,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170731,7,14.90070661,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170801,8,15.30322095,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170802,8,13.51192144,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170803,8,14.36782601,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170804,8,15.12619885,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170805,8,15.34192492,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170806,8,14.99108385,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170807,8,14.77328619,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170808,8,14.52118866,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170809,8,14.64693364,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170810,8,14.4967377,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170811,8,14.66046378,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170812,8,14.5982266,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170813,8,14.61995793,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170814,8,14.89857894,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170815,8,15.70793297,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170816,8,14.96351759,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170817,8,15.97216082,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170818,8,15.53868292,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170819,8,15.61335313,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170820,8,15.41032075,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170821,8,15.52072522,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170822,8,15.14655022,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170823,8,15.24942853,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170824,8,14.59980549,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170825,8,15.13226542,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170826,8,15.21769429,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170827,8,16.18684733,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170828,8,15.67455442,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170829,8,15.30915761,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170830,8,13.97893283,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170831,8,14.09505287,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170901,9,14.89738108,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170902,9,14.55649237,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170903,9,14.41190397,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170904,9,14.47869031,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170905,9,14.70108257,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170906,9,14.24257726,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170907,9,13.89677137,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170908,9,14.67822154,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909,9,15.87523985,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170910,9,15.18513873,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170911,9,15.64402764,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170912,9,14.61368746,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170913,9,15.85571088,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170914,9,15.2806404,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170915,9,15.03292098,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170916,9,15.27308175,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170917,9,15.61047878,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170918,9,15.67026055,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170919,9,15.62897253,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170920,9,15.38820088,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170921,9,15.53720879,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170922,9,15.85553263,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170923,9,15.87727744,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170924,9,15.17229986,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170925,9,15.8616899,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170926,9,15.88039586,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170927,9,16.52080555,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170928,9,16.34548338,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170929,9,16.13695748,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170930,9,15.53869771,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171001,10,16.26163833,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171002,10,16.60571574,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171003,10,16.45260037,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171004,10,16.7790411,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171005,10,16.62362071,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171006,10,16.82645522,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171007,10,16.42445123,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171008,10,16.83867703,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171009,10,17.20112516,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171010,10,16.93421525,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171011,10,16.32989626,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171012,10,15.49406528,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171013,10,15.14549599,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171014,10,15.42793471,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171015,10,16.19843065,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171016,10,15.75539675,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171017,10,16.0248753,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171018,10,16.38470548,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171019,10,15.71521126,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171020,10,15.04791786,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171021,10,14.86127245,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171022,10,16.24761847,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171023,10,16.22177371,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171024,10,16.27500769,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171025,10,15.91694859,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171026,10,15.454449,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171027,10,16.2971847,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171028,10,16.38909398,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171029,10,16.46000551,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171030,10,15.9042007,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171031,10,15.99259919,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171101,11,16.18950044,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171102,11,15.66705982,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171103,11,15.92613178,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171104,11,16.07709292,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171105,11,14.08940562,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171106,11,15.02851576,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171107,11,14.89005197,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171108,11,15.60046631,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171109,11,15.39234612,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171110,11,15.42455214,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171111,11,16.051161,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171112,11,15.22488522,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171113,11,15.21173565,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171114,11,14.96966841,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171115,11,15.72312557,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171116,11,15.8291512,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171117,11,15.72481471,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171118,11,15.50447933,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171119,11,14.82410249,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171120,11,15.24479049,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171121,11,15.85707483,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171122,11,16.17249239,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171123,11,16.0557044,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171124,11,15.49105634,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171125,11,15.23589603,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171126,11,15.43315792,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171127,11,14.89551032,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171128,11,15.20512241,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171129,11,16.08252546,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171130,11,15.21826791,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171201,12,15.58696992,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171202,12,16.11211335,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171203,12,15.49201245,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171204,12,15.79890644,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171205,12,16.25406248,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171206,12,16.10204232,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171207,12,16.71637116,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171208,12,15.6878938,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171209,12,16.21586695,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171210,12,15.43621079,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171211,12,15.68206654,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171212,12,15.75027381,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171213,12,15.73653337,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171214,12,16.31250447,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171215,12,16.82778054,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171216,12,16.69401919,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171217,12,16.77947163,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171218,12,16.09044782,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171219,12,15.45275481,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171220,12,15.39658433,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171221,12,15.29165201,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171222,12,15.07695719,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223,12,15.57134879,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224,12,16.02495195,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171225,12,16.34141598,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171226,12,16.94443423,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171227,12,16.62130857,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171228,12,16.52129584,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171229,12,16.8279405,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171230,12,16.60166497,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171231,12,16.28149769,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101,1,15.89319568,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102,1,16.12195549,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103,1,16.64953114,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104,1,15.66954997,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105,1,16.40053493,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106,1,16.10115612,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107,1,15.59160972,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108,1,16.43125847,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109,1,16.78070243,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110,1,16.9072695,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111,1,16.49891305,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112,1,16.5682044,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180113,1,16.78381188,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180114,1,16.97537313,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180115,1,16.90205661,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180116,1,16.70754133,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180117,1,16.99671663,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180118,1,17.34290284,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180119,1,17.14736289,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180120,1,16.86401136,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180121,1,16.64623116,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122,1,16.32986345,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180123,1,16.78288539,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180124,1,17.31784532,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180125,1,16.82522156,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180126,1,16.15514726,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180127,1,17.36173853,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128,1,17.63458789,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180129,1,17.85301933,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180130,1,18.14023777,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180131,1,18.34648504,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180201,2,18.26418785,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180202,2,17.5643522,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180203,2,17.67444328,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180204,2,18.76913219,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180205,2,18.72950308,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180206,2,17.90934663,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180207,2,17.59417715,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180208,2,17.49006021,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180209,2,17.71455834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180210,2,18.62685669,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180211,2,17.70201395,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180212,2,18.16380514,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180213,2,18.12287647,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180214,2,17.89896153,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180215,2,17.93311866,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180216,2,18.00565126,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180217,2,18.51255099,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180218,2,17.97598316,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180219,2,18.26453815,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180220,2,18.18304778,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180221,2,18.8336928,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180222,2,19.21914639,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180223,2,19.21859488,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180224,2,19.25341672,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180225,2,19.22116909,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180226,2,19.03835662,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180227,2,19.02180062,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180228,2,17.50536644,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180301,3,15.70407504,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180302,3,14.85282951,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180303,3,15.1885914,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180304,3,13.89565221,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180305,3,14.85918922,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180306,3,15.67780142,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180307,3,16.45464022,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180308,3,16.72552865,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180309,3,16.6813931,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180310,3,16.29979238,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180311,3,16.49425943,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180312,3,16.15347308,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180313,3,14.9241651,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180314,3,16.58739773,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180315,3,15.04165218,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180316,3,14.3386103,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180317,3,15.45210133,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180318,3,15.99088887,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180319,3,15.63823865,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180320,3,15.6941644,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180321,3,15.74397149,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180322,3,15.1852697,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180323,3,16.42879591,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180324,3,16.85733215,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180325,3,16.7702699,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180326,3,16.18625536,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327,3,16.3972802,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180328,3,16.4984375,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180329,3,16.01171224,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180330,3,16.67318821,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180331,3,16.9027597,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180401,4,15.60216027,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180402,4,16.19594792,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180403,4,15.57358165,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180404,4,15.7653572,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180405,4,15.97332008,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180406,4,15.95365195,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180407,4,16.23630039,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180408,4,15.46068164,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180409,4,16.21846601,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180410,4,16.41110217,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180411,4,15.82471596,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180412,4,15.74749844,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180413,4,16.1187061,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180414,4,14.75937825,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180415,4,15.02399209,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180416,4,14.85305648,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180417,4,14.43939708,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180418,4,15.20927875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180419,4,14.85706769,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180420,4,15.29424878,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180421,4,16.03901764,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180422,4,15.24055651,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180423,4,15.56988442,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180424,4,15.19507425,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180425,4,15.68922018,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180426,4,15.88002949,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180427,4,16.12590619,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180428,4,16.43797422,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180429,4,16.27976297,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180430,4,16.24527688,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180501,5,15.64884558,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180502,5,15.27417623,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180503,5,15.99696448,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180504,5,17.07249657,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180505,5,16.64794041,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180506,5,16.53673328,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180507,5,15.72195457,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180508,5,16.03690514,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180509,5,15.84175366,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180510,5,16.29837125,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180511,5,15.39408455,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180512,5,16.49842806,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180513,5,16.7592409,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180514,5,17.17624708,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180515,5,16.25210605,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180516,5,15.78516482,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180517,5,15.14861681,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180518,5,15.62487839,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180519,5,15.15631087,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180520,5,14.93782672,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180521,5,14.95459546,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180522,5,14.61922732,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180523,5,15.11883937,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180524,5,14.81547377,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180525,5,15.09969795,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180526,5,15.82670854,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180527,5,16.03064947,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180528,5,16.02556189,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180529,5,15.58312783,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180530,5,16.21610543,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180531,5,16.28333158,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180601,6,16.23751829,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180602,6,15.95952769,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180603,6,15.92865322,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180604,6,15.61644478,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180605,6,14.26592066,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180606,6,14.44152929,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180607,6,14.38318966,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180608,6,14.85792584,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180609,6,15.15905025,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
